split,prediction_model,reconstruction_variant,diagnostic_name,outcome_name,n_samples,spearman_r,point_biserial_r,auroc_error_predicts_failure,median_error_when_success,median_error_when_failure,median_delta_failure_minus_success
val,majority,pca@16,last_step_mse,direction_correct_non_neutral,305,,,,,0.4808122515678406,
val,majority,pca@16,midprice_mae,correct,1200,-0.1086282164364119,0.020259364997113533,0.4279769209634582,0.0169707145541906,0.0129206087440252,-0.004050105810165402
val,majority,pca@16,midprice_mae,confidence,1200,,,,,,
val,majority,pca@16,midprice_mae,proba_true,1200,0.11388330987551275,,,,,
val,majority,pca@16,midprice_mae,opposite_direction_error,1200,,,,0.0157827548682689,,
val,majority,pca@16,midprice_mae,direction_correct_non_neutral,305,,,,,0.0129206087440252,
val,majority,pca@16,spread_mae,correct,1200,0.32378783717413095,0.40489166623086065,0.7146789999084164,0.0001520884106867,0.0002794206084217,0.00012733219773500002
val,majority,pca@16,spread_mae,confidence,1200,,,,,,
val,majority,pca@16,spread_mae,proba_true,1200,-0.3213778696789628,,,,,
val,majority,pca@16,spread_mae,opposite_direction_error,1200,,,,0.00016528963897139998,,
val,majority,pca@16,spread_mae,direction_correct_non_neutral,305,,,,,0.0002794206084217,
val,majority,pca@16,top1_volume_sum_mae,correct,1200,-0.028418871912753222,-0.01420673730477753,0.481157615166224,0.628847062587738,0.6200889348983765,-0.008758127689361572
val,majority,pca@16,top1_volume_sum_mae,confidence,1200,,,,,,
val,majority,pca@16,top1_volume_sum_mae,proba_true,1200,0.020975092820901334,,,,,
val,majority,pca@16,top1_volume_sum_mae,opposite_direction_error,1200,,,,0.623535543680191,,
val,majority,pca@16,top1_volume_sum_mae,direction_correct_non_neutral,305,,,,,0.6200889348983765,
val,majority,pca@16,top5_volume_sum_mae,correct,1200,0.0757698454312319,0.07502305334555427,0.5502372012089018,0.8762181997299194,1.0572800636291504,0.18106186389923096
val,majority,pca@16,top5_volume_sum_mae,confidence,1200,,,,,,
val,majority,pca@16,top5_volume_sum_mae,proba_true,1200,-0.07580935338157421,,,,,
val,majority,pca@16,top5_volume_sum_mae,opposite_direction_error,1200,,,,0.8925901651382446,,
val,majority,pca@16,top5_volume_sum_mae,direction_correct_non_neutral,305,,,,,1.0572800636291504,
val,majority,pca@16,top1_volume_diff_mae,correct,1200,-0.21109859623497731,-0.16541964021124161,0.36003663339133624,0.7853902578353882,0.5948755741119385,-0.1905146837234497
val,majority,pca@16,top1_volume_diff_mae,confidence,1200,,,,,,
val,majority,pca@16,top1_volume_diff_mae,proba_true,1200,0.2121886685298931,,,,,
val,majority,pca@16,top1_volume_diff_mae,opposite_direction_error,1200,,,,0.711714118719101,,
val,majority,pca@16,top1_volume_diff_mae,direction_correct_non_neutral,305,,,,,0.5948755741119385,
val,majority,pca@16,top5_volume_diff_mae,correct,1200,0.023529068929806468,0.04100654987427208,0.515600329700522,1.203613042831421,1.2085442543029783,0.004931211471557395
val,majority,pca@16,top5_volume_diff_mae,confidence,1200,,,,,,
val,majority,pca@16,top5_volume_diff_mae,proba_true,1200,-0.021718308555585774,,,,,
val,majority,pca@16,top5_volume_diff_mae,opposite_direction_error,1200,,,,1.204185962677002,,
val,majority,pca@16,top5_volume_diff_mae,direction_correct_non_neutral,305,,,,,1.2085442543029783,
val,majority,pca@32,normalized_mse,correct,1200,0.04312695726936818,0.04445941630721744,0.5285941936074733,0.3138488829135895,0.3352542817592621,0.021405398845672607
val,majority,pca@32,normalized_mse,confidence,1200,,,,,,
val,majority,pca@32,normalized_mse,proba_true,1200,-0.04398577083303413,,,,,
val,majority,pca@32,normalized_mse,opposite_direction_error,1200,,,,0.32069481909275055,,
val,majority,pca@32,normalized_mse,direction_correct_non_neutral,305,,,,,0.3352542817592621,
val,majority,pca@32,normalized_mae,correct,1200,0.004737859952403205,0.01994080241322329,0.5031413133070793,0.3127951622009277,0.3157263696193695,0.002931207418441828
val,majority,pca@32,normalized_mae,confidence,1200,,,,,,
val,majority,pca@32,normalized_mae,proba_true,1200,-0.00635766177994779,,,,,
val,majority,pca@32,normalized_mae,opposite_direction_error,1200,,,,0.31339521706104273,,
val,majority,pca@32,normalized_mae,direction_correct_non_neutral,305,,,,,0.3157263696193695,
val,majority,pca@32,top_of_book_mse,correct,1200,0.016854625988111927,0.02306774687707799,0.5111750160271087,0.3112787008285522,0.3332807123661041,0.022002011537551935
val,majority,pca@32,top_of_book_mse,confidence,1200,,,,,,
val,majority,pca@32,top_of_book_mse,proba_true,1200,-0.02210840969133923,,,,,
val,majority,pca@32,top_of_book_mse,opposite_direction_error,1200,,,,0.3171828091144562,,
val,majority,pca@32,top_of_book_mse,direction_correct_non_neutral,305,,,,,0.3332807123661041,
val,majority,pca@32,last_step_mse,correct,1200,0.014147277443881523,0.0221727939122544,0.5093799798516347,0.3553250133991241,0.3830998539924621,0.027774840593338013
val,majority,pca@32,last_step_mse,confidence,1200,,,,,,
val,majority,pca@32,last_step_mse,proba_true,1200,-0.010732487119725518,,,,,
val,majority,pca@32,last_step_mse,opposite_direction_error,1200,,,,0.35782627761363983,,
val,majority,pca@32,last_step_mse,direction_correct_non_neutral,305,,,,,0.3830998539924621,
val,majority,pca@32,midprice_mae,correct,1200,0.02107035443555641,0.06995118851107499,0.513970143786061,0.0083548612892627,0.0085221733897924,0.0001673121005297002
val,majority,pca@32,midprice_mae,confidence,1200,,,,,,
val,majority,pca@32,midprice_mae,proba_true,1200,-0.020644906321468755,,,,,
val,majority,pca@32,midprice_mae,opposite_direction_error,1200,,,,0.0083845653571188,,
val,majority,pca@32,midprice_mae,direction_correct_non_neutral,305,,,,,0.0085221733897924,
val,majority,pca@32,spread_mae,correct,1200,0.31395574065635234,0.401507713746895,0.7081600879201392,0.0001634013606235,0.0003080248716287,0.0001446235110052
val,majority,pca@32,spread_mae,confidence,1200,,,,,,
val,majority,pca@32,spread_mae,proba_true,1200,-0.31081605978300325,,,,,
val,majority,pca@32,spread_mae,opposite_direction_error,1200,,,,0.0001798301964299,,
val,majority,pca@32,spread_mae,direction_correct_non_neutral,305,,,,,0.0003080248716287,
val,majority,pca@32,top1_volume_sum_mae,correct,1200,0.11390478349710587,0.10278047931003034,0.5755215679091492,0.4363904893398285,0.5163463354110718,0.07995584607124329
val,majority,pca@32,top1_volume_sum_mae,confidence,1200,,,,,,
val,majority,pca@32,top1_volume_sum_mae,proba_true,1200,-0.11611735318845062,,,,,
val,majority,pca@32,top1_volume_sum_mae,opposite_direction_error,1200,,,,0.4498490989208221,,
val,majority,pca@32,top1_volume_sum_mae,direction_correct_non_neutral,305,,,,,0.5163463354110718,
val,majority,pca@32,top5_volume_sum_mae,correct,1200,0.12511541655066397,0.11336452449859782,0.5829544830112648,0.845512330532074,1.0225588083267212,0.17704647779464722
val,majority,pca@32,top5_volume_sum_mae,confidence,1200,,,,,,
val,majority,pca@32,top5_volume_sum_mae,proba_true,1200,-0.12373698977367313,,,,,
val,majority,pca@32,top5_volume_sum_mae,opposite_direction_error,1200,,,,0.8782581388950348,,
val,majority,pca@32,top5_volume_sum_mae,direction_correct_non_neutral,305,,,,,1.0225588083267212,
val,majority,pca@32,top1_volume_diff_mae,correct,1200,-0.1387184616851441,-0.14389357904800448,0.40802637604176206,0.6373980045318604,0.5267005562782288,-0.11069744825363159
val,majority,pca@32,top1_volume_diff_mae,confidence,1200,,,,,,
val,majority,pca@32,top1_volume_diff_mae,proba_true,1200,0.13759770242011446,,,,,
val,majority,pca@32,top1_volume_diff_mae,opposite_direction_error,1200,,,,0.6069846749305725,,
val,majority,pca@32,top1_volume_diff_mae,direction_correct_non_neutral,305,,,,,0.5267005562782288,
val,majority,pca@32,top5_volume_diff_mae,correct,1200,0.08337252215951972,0.12982370952298522,0.5552779558567634,0.9807800054550172,1.0541118383407593,0.07333183288574208
val,majority,pca@32,top5_volume_diff_mae,confidence,1200,,,,,,
val,majority,pca@32,top5_volume_diff_mae,proba_true,1200,-0.08511291378058342,,,,,
val,majority,pca@32,top5_volume_diff_mae,opposite_direction_error,1200,,,,0.993060827255249,,
val,majority,pca@32,top5_volume_diff_mae,direction_correct_non_neutral,305,,,,,1.0541118383407593,
val,majority,pca@64,normalized_mse,correct,1200,0.15996838515679743,0.1252810394510321,0.6060628262661416,0.1690794080495834,0.2137795090675354,0.04470010101795199
val,majority,pca@64,normalized_mse,confidence,1200,,,,,,
val,majority,pca@64,normalized_mse,proba_true,1200,-0.16015086166397305,,,,,
val,majority,pca@64,normalized_mse,opposite_direction_error,1200,,,,0.183778166770935,,
val,majority,pca@64,normalized_mse,direction_correct_non_neutral,305,,,,,0.2137795090675354,
val,majority,pca@64,normalized_mae,correct,1200,0.14159709146380542,0.14890211616145158,0.5938822236468541,0.2148602306842804,0.2349024564027786,0.020042225718498202
val,majority,pca@64,normalized_mae,confidence,1200,,,,,,
val,majority,pca@64,normalized_mae,proba_true,1200,-0.14130986787329644,,,,,
val,majority,pca@64,normalized_mae,opposite_direction_error,1200,,,,0.22403803467750544,,
val,majority,pca@64,normalized_mae,direction_correct_non_neutral,305,,,,,0.2349024564027786,
val,majority,pca@64,top_of_book_mse,correct,1200,0.11556786903141883,0.03698304998094903,0.5766242329883688,0.1834733188152313,0.2467798739671707,0.06330655515193939
val,majority,pca@64,top_of_book_mse,confidence,1200,,,,,,
val,majority,pca@64,top_of_book_mse,proba_true,1200,-0.11922194450491452,,,,,
val,majority,pca@64,top_of_book_mse,opposite_direction_error,1200,,,,0.198746882379055,,
val,majority,pca@64,top_of_book_mse,direction_correct_non_neutral,305,,,,,0.2467798739671707,
val,majority,pca@64,last_step_mse,correct,1200,0.10841273359309563,0.06993238974552321,0.5718802088103306,0.2245722711086273,0.2567834258079529,0.03221115469932559
val,majority,pca@64,last_step_mse,confidence,1200,,,,,,
val,majority,pca@64,last_step_mse,proba_true,1200,-0.11078975210901607,,,,,
val,majority,pca@64,last_step_mse,opposite_direction_error,1200,,,,0.2304648533463478,,
val,majority,pca@64,last_step_mse,direction_correct_non_neutral,305,,,,,0.2567834258079529,
val,majority,pca@64,midprice_mae,correct,1200,0.04734268571681267,0.08051076513370331,0.5313893213664255,0.010131106711924,0.0108607187867164,0.0007296120747924007
val,majority,pca@64,midprice_mae,confidence,1200,,,,,,
val,majority,pca@64,midprice_mae,proba_true,1200,-0.04689762580267142,,,,,
val,majority,pca@64,midprice_mae,opposite_direction_error,1200,,,,0.0102097899653017,,
val,majority,pca@64,midprice_mae,direction_correct_non_neutral,305,,,,,0.0108607187867164,
val,majority,pca@64,spread_mae,correct,1200,0.322453500539138,0.4061316558584506,0.7137943035076473,0.0001741003943607,0.0003135812294203,0.00013948083505959999
val,majority,pca@64,spread_mae,confidence,1200,,,,,,
val,majority,pca@64,spread_mae,proba_true,1200,-0.31995881883481336,,,,,
val,majority,pca@64,spread_mae,opposite_direction_error,1200,,,,0.00019100784993494999,,
val,majority,pca@64,spread_mae,direction_correct_non_neutral,305,,,,,0.0003135812294203,
val,majority,pca@64,top1_volume_sum_mae,correct,1200,0.20034102967249445,0.21279636450611145,0.632830845315505,0.3237862288951874,0.4037144184112549,0.0799281895160675
val,majority,pca@64,top1_volume_sum_mae,confidence,1200,,,,,,
val,majority,pca@64,top1_volume_sum_mae,proba_true,1200,-0.2008863545876645,,,,,
val,majority,pca@64,top1_volume_sum_mae,opposite_direction_error,1200,,,,0.34031350910663605,,
val,majority,pca@64,top1_volume_sum_mae,direction_correct_non_neutral,305,,,,,0.4037144184112549,
val,majority,pca@64,top5_volume_sum_mae,correct,1200,0.20506507662212098,0.24172097182788027,0.6359630002747504,0.6927909851074219,0.8200604915618896,0.12726950645446777
val,majority,pca@64,top5_volume_sum_mae,confidence,1200,,,,,,
val,majority,pca@64,top5_volume_sum_mae,proba_true,1200,-0.20157023424129056,,,,,
val,majority,pca@64,top5_volume_sum_mae,opposite_direction_error,1200,,,,0.7297021150588989,,
val,majority,pca@64,top5_volume_sum_mae,direction_correct_non_neutral,305,,,,,0.8200604915618896,
val,majority,pca@64,top1_volume_diff_mae,correct,1200,-0.010240960258634801,-0.03368803600457954,0.4932100009158348,0.4591741561889648,0.449906587600708,-0.00926756858825678
val,majority,pca@64,top1_volume_diff_mae,confidence,1200,,,,,,
val,majority,pca@64,top1_volume_diff_mae,proba_true,1200,0.008854678959693675,,,,,
val,majority,pca@64,top1_volume_diff_mae,opposite_direction_error,1200,,,,0.4565206319093704,,
val,majority,pca@64,top1_volume_diff_mae,direction_correct_non_neutral,305,,,,,0.449906587600708,
val,majority,pca@64,top5_volume_diff_mae,correct,1200,0.1257176634717275,0.19574154838789085,0.5833537869768294,0.7910147309303284,0.8759239912033081,0.08490926027297974
val,majority,pca@64,top5_volume_diff_mae,confidence,1200,,,,,,
val,majority,pca@64,top5_volume_diff_mae,proba_true,1200,-0.12453069926056111,,,,,
val,majority,pca@64,top5_volume_diff_mae,opposite_direction_error,1200,,,,0.8179523944854736,,
val,majority,pca@64,top5_volume_diff_mae,direction_correct_non_neutral,305,,,,,0.8759239912033081,
val,majority,pca@8,normalized_mse,correct,1200,-0.1833565614582817,-0.08274058196525479,0.37843025918124373,0.9259637594223022,0.5466772317886353,-0.379286527633667
val,majority,pca@8,normalized_mse,confidence,1200,,,,,,
val,majority,pca@8,normalized_mse,proba_true,1200,0.1783294005679501,,,,,
val,majority,pca@8,normalized_mse,opposite_direction_error,1200,,,,0.8620309829711914,,
val,majority,pca@8,normalized_mse,direction_correct_non_neutral,305,,,,,0.5466772317886353,
val,majority,pca@8,normalized_mae,correct,1200,-0.1777042807220619,-0.09389480612570238,0.3821778551149373,0.4980866014957428,0.3965435624122619,-0.10154303908348089
val,majority,pca@8,normalized_mae,confidence,1200,,,,,,
val,majority,pca@8,normalized_mae,proba_true,1200,0.1717408724604879,,,,,
val,majority,pca@8,normalized_mae,opposite_direction_error,1200,,,,0.485343262553215,,
val,majority,pca@8,normalized_mae,direction_correct_non_neutral,305,,,,,0.3965435624122619,
val,majority,pca@8,top_of_book_mse,correct,1200,-0.035750813786618006,0.018392431068332604,0.4762963641359098,0.5589670538902283,0.4997392892837524,-0.059227764606475886
val,majority,pca@8,top_of_book_mse,confidence,1200,,,,,,
val,majority,pca@8,top_of_book_mse,proba_true,1200,0.03067264479813799,,,,,
val,majority,pca@8,top_of_book_mse,opposite_direction_error,1200,,,,0.5350253582000732,,
val,majority,pca@8,top_of_book_mse,direction_correct_non_neutral,305,,,,,0.4997392892837524,
val,majority,pca@8,last_step_mse,correct,1200,-0.16434434443645146,-0.030735943100265752,0.3910358091400311,1.002838373184204,0.5856041312217712,-0.41723424196243286
val,majority,pca@8,last_step_mse,confidence,1200,,,,,,
val,majority,pca@8,last_step_mse,proba_true,1200,0.16246317849282224,,,,,
val,majority,pca@8,last_step_mse,opposite_direction_error,1200,,,,0.9039264023303986,,
val,majority,pca@8,last_step_mse,direction_correct_non_neutral,305,,,,,0.5856041312217712,
val,majority,pca@8,midprice_mae,correct,1200,-0.128507890032618,-0.047604127903733195,0.4147962267606924,0.0387074165046215,0.0253095477819442,-0.0133978687226773
val,majority,pca@8,midprice_mae,confidence,1200,,,,,,
val,majority,pca@8,midprice_mae,proba_true,1200,0.12123680648441973,,,,,
val,majority,pca@8,midprice_mae,opposite_direction_error,1200,,,,0.0363021399825811,,
val,majority,pca@8,midprice_mae,direction_correct_non_neutral,305,,,,,0.0253095477819442,
val,majority,pca@8,spread_mae,correct,1200,0.317083005040915,0.38249447087319566,0.7102335378697683,0.0001263904559891,0.000278655294096,0.00015226483810689998
val,majority,pca@8,spread_mae,confidence,1200,,,,,,
val,majority,pca@8,spread_mae,proba_true,1200,-0.3165399353323288,,,,,
val,majority,pca@8,spread_mae,opposite_direction_error,1200,,,,0.0001414126163581,,
val,majority,pca@8,spread_mae,direction_correct_non_neutral,305,,,,,0.000278655294096,
val,majority,pca@8,top1_volume_sum_mae,correct,1200,0.07652679798339428,0.06991553055178656,0.5507390786702079,0.6161352396011353,0.6797248721122742,0.06358963251113892
val,majority,pca@8,top1_volume_sum_mae,confidence,1200,,,,,,
val,majority,pca@8,top1_volume_sum_mae,proba_true,1200,-0.08186781553528397,,,,,
val,majority,pca@8,top1_volume_sum_mae,opposite_direction_error,1200,,,,0.6334055960178375,,
val,majority,pca@8,top1_volume_sum_mae,direction_correct_non_neutral,305,,,,,0.6797248721122742,
val,majority,pca@8,top5_volume_sum_mae,correct,1200,-0.026844189596211043,-0.03945433482170768,0.4822016668193058,1.18385112285614,1.2450344562530518,0.06118333339691184
val,majority,pca@8,top5_volume_sum_mae,confidence,1200,,,,,,
val,majority,pca@8,top5_volume_sum_mae,proba_true,1200,0.02419295341332954,,,,,
val,majority,pca@8,top5_volume_sum_mae,opposite_direction_error,1200,,,,1.1932973265647888,,
val,majority,pca@8,top5_volume_sum_mae,direction_correct_non_neutral,305,,,,,1.2450344562530518,
val,majority,pca@8,top1_volume_diff_mae,correct,1200,-0.14112192416828742,-0.12183876539713538,0.40643282351863724,0.7853060364723206,0.5868284702301025,-0.19847756624221802
val,majority,pca@8,top1_volume_diff_mae,confidence,1200,,,,,,
val,majority,pca@8,top1_volume_diff_mae,proba_true,1200,0.14085257688268463,,,,,
val,majority,pca@8,top1_volume_diff_mae,opposite_direction_error,1200,,,,0.7146015763282776,,
val,majority,pca@8,top1_volume_diff_mae,direction_correct_non_neutral,305,,,,,0.5868284702301025,
val,majority,pca@8,top5_volume_diff_mae,correct,1200,-0.044519307949258104,-0.04925565840541415,0.47048264493085445,1.5049850940704346,1.483187913894653,-0.021797180175781472
val,majority,pca@8,top5_volume_diff_mae,confidence,1200,,,,,,
val,majority,pca@8,top5_volume_diff_mae,proba_true,1200,0.03954507219328682,,,,,
val,majority,pca@8,top5_volume_diff_mae,opposite_direction_error,1200,,,,1.5005180835723877,,
val,majority,pca@8,top5_volume_diff_mae,direction_correct_non_neutral,305,,,,,1.483187913894653,
val,majority,train_mean_window,normalized_mse,correct,1200,-0.18127908584066818,0.011373243296503983,0.37980767469548493,2.75258731842041,1.0331279039382937,-1.7194594144821165
val,majority,train_mean_window,normalized_mse,confidence,1200,,,,,,
val,majority,train_mean_window,normalized_mse,proba_true,1200,0.17440260022347726,,,,,
val,majority,train_mean_window,normalized_mse,opposite_direction_error,1200,,,,2.5948994159698486,,
val,majority,train_mean_window,normalized_mse,direction_correct_non_neutral,305,,,,,1.0331279039382937,
val,majority,train_mean_window,normalized_mae,correct,1200,-0.14715544378114376,-0.05320161085299451,0.4024324571847239,1.0679656267166138,0.7752722501754761,-0.2926933765411377
val,majority,train_mean_window,normalized_mae,confidence,1200,,,,,,
val,majority,train_mean_window,normalized_mae,proba_true,1200,0.13791142970566114,,,,,
val,majority,train_mean_window,normalized_mae,opposite_direction_error,1200,,,,1.0429790616035461,,
val,majority,train_mean_window,normalized_mae,direction_correct_non_neutral,305,,,,,0.7752722501754761,
val,majority,train_mean_window,top_of_book_mse,correct,1200,-0.09839554397944313,-0.0577263751853356,0.43476142503892296,2.231513500213623,1.63011372089386,-0.601399779319763
val,majority,train_mean_window,top_of_book_mse,confidence,1200,,,,,,
val,majority,train_mean_window,top_of_book_mse,proba_true,1200,0.09448983225354905,,,,,
val,majority,train_mean_window,top_of_book_mse,opposite_direction_error,1200,,,,2.1383997201919556,,
val,majority,train_mean_window,top_of_book_mse,direction_correct_non_neutral,305,,,,,1.63011372089386,
val,majority,train_mean_window,last_step_mse,correct,1200,-0.24658143776772762,-0.10439268499498751,0.3365106694752267,2.712744235992432,0.8259266018867493,-1.8868176341056828
val,majority,train_mean_window,last_step_mse,confidence,1200,,,,,,
val,majority,train_mean_window,last_step_mse,proba_true,1200,0.24604488882671302,,,,,
val,majority,train_mean_window,last_step_mse,opposite_direction_error,1200,,,,2.4544554948806763,,
val,majority,train_mean_window,last_step_mse,direction_correct_non_neutral,305,,,,,0.8259266018867493,
val,majority,train_mean_window,midprice_mae,correct,1200,-0.11004290935415958,-0.09568818256272518,0.4270446011539519,0.208099365234375,0.1852646619081497,-0.02283470332622531
val,majority,train_mean_window,midprice_mae,confidence,1200,,,,,,
val,majority,train_mean_window,midprice_mae,proba_true,1200,0.10982209344567581,,,,,
val,majority,train_mean_window,midprice_mae,opposite_direction_error,1200,,,,0.2043593972921371,,
val,majority,train_mean_window,midprice_mae,direction_correct_non_neutral,305,,,,,0.1852646619081497,
val,majority,train_mean_window,spread_mae,correct,1200,0.34137227130710734,0.28289042518277296,0.7219745397930213,9.007215703604744e-05,0.0002491092600394,0.0001590371030033526
val,majority,train_mean_window,spread_mae,confidence,1200,,,,,,
val,majority,train_mean_window,spread_mae,proba_true,1200,-0.34197549084875356,,,,,
val,majority,train_mean_window,spread_mae,opposite_direction_error,1200,,,,9.007215703604744e-05,,
val,majority,train_mean_window,spread_mae,direction_correct_non_neutral,305,,,,,0.0002491092600394,
val,majority,train_mean_window,top1_volume_sum_mae,correct,1200,-0.06821689551294015,-0.11082654644284752,0.4547705833867571,0.7666102647781372,0.6748486161231995,-0.09176164865493774
val,majority,train_mean_window,top1_volume_sum_mae,confidence,1200,,,,,,
val,majority,train_mean_window,top1_volume_sum_mae,proba_true,1200,0.06554509058025626,,,,,
val,majority,train_mean_window,top1_volume_sum_mae,opposite_direction_error,1200,,,,0.718555361032486,,
val,majority,train_mean_window,top1_volume_sum_mae,direction_correct_non_neutral,305,,,,,0.6748486161231995,
val,majority,train_mean_window,top5_volume_sum_mae,correct,1200,-0.2516093707784412,-0.2534617697458759,0.3331770308636322,8.123492240905762,3.494993209838867,-4.6284990310668945
val,majority,train_mean_window,top5_volume_sum_mae,confidence,1200,,,,,,
val,majority,train_mean_window,top5_volume_sum_mae,proba_true,1200,0.24964357089292805,,,,,
val,majority,train_mean_window,top5_volume_sum_mae,opposite_direction_error,1200,,,,6.281430244445801,,
val,majority,train_mean_window,top5_volume_sum_mae,direction_correct_non_neutral,305,,,,,3.494993209838867,
val,majority,train_mean_window,top1_volume_diff_mae,correct,1200,-0.1473322502166853,-0.12064308797693521,0.402315230332448,0.7260545492172241,0.5710495114326477,-0.15500503778457642
val,majority,train_mean_window,top1_volume_diff_mae,confidence,1200,,,,,,
val,majority,train_mean_window,top1_volume_diff_mae,proba_true,1200,0.1483415602007476,,,,,
val,majority,train_mean_window,top1_volume_diff_mae,opposite_direction_error,1200,,,,0.6583543419837952,,
val,majority,train_mean_window,top1_volume_diff_mae,direction_correct_non_neutral,305,,,,,0.5710495114326477,
val,majority,train_mean_window,top5_volume_diff_mae,correct,1200,-0.17057677128929205,-0.1934988363542375,0.38690356259730746,6.3485307693481445,4.328056812286377,-2.0204739570617676
val,majority,train_mean_window,top5_volume_diff_mae,confidence,1200,,,,,,
val,majority,train_mean_window,top5_volume_diff_mae,proba_true,1200,0.16562902833381526,,,,,
val,majority,train_mean_window,top5_volume_diff_mae,opposite_direction_error,1200,,,,5.964874744415283,,
val,majority,train_mean_window,top5_volume_diff_mae,direction_correct_non_neutral,305,,,,,4.328056812286377,
val,mlp,last_snapshot_repeat@40,normalized_mse,correct,1200,0.10297333457751172,0.047496066919747774,0.5651821132347637,0.7414771318435669,0.8156793415546417,0.07420220971107483
val,mlp,last_snapshot_repeat@40,normalized_mse,confidence,1200,-0.04338458575906057,,,,,
val,mlp,last_snapshot_repeat@40,normalized_mse,proba_true,1200,-0.06007048626434894,,,,,
val,mlp,last_snapshot_repeat@40,normalized_mse,opposite_direction_error,1200,0.04050943038659397,0.04868467249466099,0.5477212013276127,0.7656208276748657,0.8130664229393005,0.047445595264434814
val,mlp,last_snapshot_repeat@40,normalized_mse,direction_correct_non_neutral,305,-0.21575909819439268,-0.251083971750274,0.35536231884057967,0.9966096878051758,0.7191548943519592,-0.27745479345321655
val,mlp,last_snapshot_repeat@40,normalized_mae,correct,1200,0.13996693098097923,0.08666161181167509,0.5885990570447837,0.3407309651374817,0.38828344643116,0.047552481293678284
val,mlp,last_snapshot_repeat@40,normalized_mae,confidence,1200,-0.06654969563615963,,,,,
val,mlp,last_snapshot_repeat@40,normalized_mae,proba_true,1200,-0.09775714097328737,,,,,
val,mlp,last_snapshot_repeat@40,normalized_mae,opposite_direction_error,1200,0.12678033169215266,0.08545386746283265,0.6493506493506493,0.3499444723129272,0.450607419013977,0.1006629467010498
val,mlp,last_snapshot_repeat@40,normalized_mae,direction_correct_non_neutral,305,-0.2398860674914811,-0.26163353500504116,0.3391884057971014,0.4659574925899505,0.3596421182155609,-0.10631537437438959
val,mlp,last_snapshot_repeat@40,top_of_book_mse,correct,1200,0.059792159594083044,0.024892626498181056,0.5378484326374698,0.5099155306816101,0.6312514543533325,0.12133592367172241
val,mlp,last_snapshot_repeat@40,top_of_book_mse,confidence,1200,0.10462458325426717,,,,,
val,mlp,last_snapshot_repeat@40,top_of_book_mse,proba_true,1200,0.033820082572661656,,,,,
val,mlp,last_snapshot_repeat@40,top_of_book_mse,opposite_direction_error,1200,0.006366258477088621,-0.0197272462955539,0.5074996241514496,0.558125376701355,0.6024014949798584,0.04427611827850342
val,mlp,last_snapshot_repeat@40,top_of_book_mse,direction_correct_non_neutral,305,-0.07523463544253373,-0.18753171627387627,0.4495652173913043,0.6144253611564636,0.5245953500270844,-0.08983001112937927
val,mlp,last_snapshot_repeat@40,last_step_mse,correct,1200,,,0.5,0.0,0.0,0.0
val,mlp,last_snapshot_repeat@40,last_step_mse,confidence,1200,,,,,,
val,mlp,last_snapshot_repeat@40,last_step_mse,proba_true,1200,,,,,,
val,mlp,last_snapshot_repeat@40,last_step_mse,opposite_direction_error,1200,,,0.5,0.0,0.0,0.0
val,mlp,last_snapshot_repeat@40,last_step_mse,direction_correct_non_neutral,305,,,0.5,0.0,0.0,0.0
val,mlp,last_snapshot_repeat@40,midprice_mae,correct,1200,0.26553555160331516,0.09549690976580519,0.668012314514298,0.0022648096783086,0.0038958436343818,0.0016310339560732003
val,mlp,last_snapshot_repeat@40,midprice_mae,confidence,1200,-0.2126584338580901,,,,,
val,mlp,last_snapshot_repeat@40,midprice_mae,proba_true,1200,-0.24215719570544467,,,,,
val,mlp,last_snapshot_repeat@40,midprice_mae,opposite_direction_error,1200,0.3456580271555986,0.1370927348592658,0.9070208509211181,0.0024725378025323,0.0106173995882272,0.0081448617856949
val,mlp,last_snapshot_repeat@40,midprice_mae,direction_correct_non_neutral,305,-0.386943440755876,-0.3144409384485403,0.2406086956521739,0.0118847675621509,0.00354247633367775,-0.00834229122847315
val,mlp,last_snapshot_repeat@40,spread_mae,correct,1200,0.2790919238440716,0.17009875622571877,0.6732379693072084,2.1457672971791908e-08,4.1588544263504446e-05,4.1567086590532654e-05
val,mlp,last_snapshot_repeat@40,spread_mae,confidence,1200,-0.2500507691558571,,,,,
val,mlp,last_snapshot_repeat@40,spread_mae,proba_true,1200,-0.3179633092085738,,,,,
val,mlp,last_snapshot_repeat@40,spread_mae,opposite_direction_error,1200,0.3182230791939251,0.19424003007433965,0.8676030114142314,4.053115887359127e-08,0.0003324699355289,0.0003324294043700264
val,mlp,last_snapshot_repeat@40,spread_mae,direction_correct_non_neutral,305,-0.2969157657687867,-0.15533067883046758,0.3012463768115942,0.0003324854478705,8.311033161589876e-05,-0.00024937511625460125
val,mlp,last_snapshot_repeat@40,top1_volume_sum_mae,correct,1200,0.0947074047950743,0.05332892000641927,0.5599497802887634,0.6033215224742889,0.7044767439365387,0.10115522146224976
val,mlp,last_snapshot_repeat@40,top1_volume_sum_mae,confidence,1200,0.12725167192347298,,,,,
val,mlp,last_snapshot_repeat@40,top1_volume_sum_mae,proba_true,1200,0.022008383377364122,,,,,
val,mlp,last_snapshot_repeat@40,top1_volume_sum_mae,opposite_direction_error,1200,0.030182053489296787,0.0011284108125868626,0.5355552728660475,0.6232010126113892,0.6920602917671204,0.0688592791557312
